epoch,learning_rate,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.0003,0.9001621313021283,0.7512676808113157,0.541551,0.828,0.828,0.828972
2,0.00029815325108927063,0.6009455657272552,0.8398718975180144,0.464328,0.846,0.846,0.845086
3,0.00029265847744427303,0.48534856193823467,0.8721643981852149,0.44333,0.862,0.862,0.862334
4,0.0002836509786282552,0.3753637526793769,0.899919935948759,0.470918,0.858,0.858,0.857934
5,0.0002713525491562421,0.3251247647160494,0.9057912997064318,0.546688,0.839,0.839,0.834505
6,0.0002560660171779821,0.2802612646630773,0.9108620229516947,0.415193,0.863,0.863,0.861643
7,0.000238167787843871,0.21513540648701415,0.932746196957566,0.513353,0.847,0.847,0.848382
8,0.00021809857496093204,0.1366089240118189,0.9613023752335201,0.387605,0.879,0.879,0.879706
9,0.00019635254915624216,0.0875695753899262,0.9762476647985054,0.456709,0.876,0.876,0.875064
10,0.00017346516975603468,0.11571307465223303,0.969842540699226,0.383907,0.883,0.883,0.882157
11,0.00015000000000000001,0.057521940743108735,0.985321590605818,0.340301,0.903,0.903,0.90264
12,0.0001265348302439654,0.03778410554409409,0.9898585535094743,0.372859,0.903,0.903,0.902962
13,0.0001036474508437579,0.042642563129102896,0.9871897518014412,0.359047,0.91,0.91,0.910037
14,8.190142503906799e-05,0.029520036730729393,0.992260475046704,0.333677,0.91,0.91,0.909929
15,6.183221215612905e-05,0.01905129909960785,0.9951961569255404,0.313608,0.917,0.917,0.916589
16,4.393398282201788e-05,0.019989439283557533,0.9949292767547371,0.331835,0.906,0.906,0.905784
17,2.86474508437579e-05,0.01459013068392845,0.9978649586335735,0.320271,0.908,0.908,0.907338
18,1.6349021371744834e-05,0.014308239289337964,0.9973311982919669,0.306596,0.912,0.912,0.911885
19,7.341522555726972e-06,0.011105937033708744,0.9991993594875901,0.308582,0.916,0.916,0.916042
20,1.8467489107293517e-06,0.01299657696305767,0.9973311982919669,0.30584,0.914,0.914,0.913722
