epoch,learning_rate,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.0003,1.08672536444664,0.70325,0.639801,0.801,0.801,0.799236
2,0.00029815325108927063,0.803893871307373,0.794,0.480568,0.851,0.851,0.84955
3,0.00029265847744427303,0.6520946301221847,0.83,0.495625,0.847,0.847,0.847132
4,0.0002836509786282552,0.5334907106161118,0.8525,0.569606,0.833,0.833,0.830047
5,0.0002713525491562421,0.44735495787858964,0.867,0.526148,0.834,0.834,0.83473
6,0.0002560660171779821,0.36014821770787236,0.893,0.503224,0.845,0.845,0.84487
7,0.000238167787843871,0.23706924521923065,0.93125,0.524271,0.842,0.842,0.841638
8,0.00021809857496093204,0.18877612233161925,0.94175,0.438636,0.86,0.86,0.859088
9,0.00019635254915624216,0.131078045129776,0.96025,0.563727,0.835,0.835,0.835756
10,0.00017346516975603468,0.09456808829307556,0.971,0.443847,0.851,0.851,0.85068
11,0.00015000000000000001,0.06289358374476432,0.984,0.394478,0.88,0.88,0.879948
12,0.0001265348302439654,0.04109642112255096,0.99075,0.34406,0.888,0.888,0.887743
13,0.0001036474508437579,0.0321061270236969,0.99325,0.35322,0.882,0.882,0.882246
14,8.190142503906799e-05,0.023482118427753447,0.99575,0.332112,0.893,0.893,0.893
15,6.183221215612905e-05,0.01848404923081398,0.99725,0.346936,0.891,0.891,0.890929
16,4.393398282201788e-05,0.022637935608625412,0.99325,0.325419,0.895,0.895,0.895207
17,2.86474508437579e-05,0.015107042163610458,0.99775,0.338186,0.894,0.894,0.894229
18,1.6349021371744834e-05,0.012553185880184174,0.99875,0.322038,0.9,0.9,0.899988
19,7.341522555726972e-06,0.011405113995075225,0.99825,0.315619,0.899,0.899,0.899395
20,1.8467489107293517e-06,0.010466686308383941,0.9985,0.325752,0.891,0.891,0.891273
