epoch,learning_rate,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.0003,0.879993924084173,0.7523352014945289,0.737642,0.753,0.753,0.745433
2,0.00029815325108927063,0.6061323753254618,0.836936215639178,0.451377,0.85,0.85,0.850155
3,0.00029265847744427303,0.47297996338253057,0.870563117160395,0.543319,0.827,0.827,0.82541
4,0.0002836509786282552,0.39182865164710706,0.8895116092874299,0.449815,0.856,0.856,0.855238
5,0.0002713525491562421,0.3005579593326685,0.9097945022684815,0.397975,0.884,0.884,0.883473
6,0.0002560660171779821,0.25175074500849254,0.923138510808647,0.475291,0.856,0.856,0.856073
7,0.000238167787843871,0.24084155549040978,0.9322124366159594,0.462317,0.877,0.877,0.876735
8,0.00021809857496093204,0.16265503007124227,0.9495596477181746,0.40561,0.878,0.878,0.876276
9,0.00019635254915624216,0.1681984574246922,0.9476914865225514,0.422946,0.88,0.88,0.88006
10,0.00017346516975603468,0.1147398487198725,0.9655724579663731,0.314755,0.894,0.894,0.89379
11,0.00015000000000000001,0.06404203820743973,0.9831865492393915,0.307304,0.9,0.9,0.899714
12,0.0001265348302439654,0.03462750701100024,0.9925273552175073,0.294692,0.907,0.907,0.906741
13,0.0001036474508437579,0.051081194189156666,0.984520950093408,0.31511,0.909,0.909,0.909067
14,8.190142503906799e-05,0.0399695863588861,0.9901254336802775,0.315285,0.905,0.905,0.905118
15,6.183221215612905e-05,0.023460485854402108,0.9957299172671471,0.30291,0.906,0.906,0.906079
16,4.393398282201788e-05,0.016916758669895716,0.9978649586335735,0.307726,0.905,0.905,0.904429
17,2.86474508437579e-05,0.013615638343754023,0.9986655991459834,0.298396,0.914,0.914,0.913927
18,1.6349021371744834e-05,0.015679688019166478,0.996530557779557,0.292514,0.909,0.909,0.908992
19,7.341522555726972e-06,0.014045627714635087,0.9981318388043768,0.294439,0.91,0.91,0.910022
20,1.8467489107293517e-06,0.012895833982255639,0.9983987189751802,0.295981,0.908,0.908,0.907957
