epoch,learning_rate,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.0003,0.7083982963361961,0.8154953299647834,0.3626,0.896552,0.895081,0.88267
2,0.00029815325108927063,0.5609029402978898,0.8709232889297198,0.357973,0.918103,0.915915,0.903445
3,0.00029265847744427303,0.5280215858117195,0.8822538661766958,0.262132,0.921695,0.924471,0.922052
4,0.0002836509786282552,0.5147998188049756,0.8814882866329812,0.285116,0.914511,0.923029,0.908594
5,0.0002713525491562421,0.4796456929790793,0.8876129229826979,0.252928,0.944684,0.936495,0.94209
6,0.0002560660171779821,0.47227747775095197,0.8847037207165824,0.317834,0.915948,0.900618,0.912506
7,0.000238167787843871,0.4466620607920763,0.8886847343438984,0.232492,0.951868,0.940358,0.944761
8,0.00021809857496093204,0.40704282102705674,0.8954218343285867,0.288558,0.913793,0.900968,0.900876
9,0.00019635254915624216,0.37941787830083223,0.8983310365947021,0.319765,0.90158,0.855036,0.873613
10,0.00017346516975603468,0.34150749697763366,0.8998621956821313,0.40535,0.871408,0.859786,0.85795
11,0.00015000000000000001,0.30675287606102497,0.9064461797580768,0.255702,0.934626,0.928516,0.927657
12,0.0001265348302439654,0.2499067907104255,0.9242076251722554,0.27452,0.920977,0.920641,0.911083
13,0.0001036474508437579,0.20961431056218852,0.9314040728831725,0.249399,0.936782,0.930471,0.928832
14,8.190142503906799e-05,0.1671081927592567,0.943653345582606,0.256063,0.923132,0.915081,0.913329
15,6.183221215612905e-05,0.1511253733726943,0.9500842137498086,0.224878,0.928879,0.917318,0.919479
16,4.393398282201788e-05,0.1171177387981352,0.9585055887306692,0.228801,0.932471,0.923193,0.922291
17,2.86474508437579e-05,0.09683473152682456,0.968151890981473,0.197078,0.941092,0.932235,0.929561
18,1.6349021371744834e-05,0.08772554862893499,0.9715204409738172,0.202001,0.942529,0.933476,0.932706
19,7.341522555726972e-06,0.07790552724687269,0.9753483386923901,0.155957,0.954741,0.949495,0.948325
20,1.8467489107293517e-06,0.0750088859683174,0.9762670341448476,0.171796,0.952586,0.946543,0.94456
