epoch,learning_rate,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.0003,0.3686857049985915,0.8931005818786367,0.270682,0.911638,0.885694,0.889947
2,0.00029815325108927063,0.2221112534292321,0.9496259351620948,0.490019,0.829023,0.846002,0.818956
3,0.00029265847744427303,0.18932846310553902,0.9559434746467166,0.130108,0.957615,0.94698,0.952417
4,0.0002836509786282552,0.17982952499875207,0.9591022443890275,0.151662,0.951149,0.948256,0.943404
5,0.0002713525491562421,0.15282990385469356,0.9627597672485453,0.408933,0.890805,0.868881,0.878661
6,0.0002560660171779821,0.13387041574813183,0.9650872817955112,0.196704,0.936063,0.919776,0.9256
7,0.000238167787843871,0.12108074456255137,0.9694098088113051,0.428104,0.859914,0.877137,0.848515
8,0.00021809857496093204,0.10873193768466996,0.9680798004987531,0.178794,0.952586,0.939767,0.942983
9,0.00019635254915624216,0.10463310751633553,0.9705735660847881,0.10914,0.966954,0.965314,0.962945
10,0.00017346516975603468,0.08102590013992163,0.9743973399833749,0.181422,0.944684,0.946997,0.937294
11,0.00015000000000000001,0.06034055320253396,0.9815461346633416,0.156283,0.948994,0.939669,0.941808
12,0.0001265348302439654,0.053582518475930686,0.9838736492103075,0.224826,0.936063,0.928858,0.925861
13,0.0001036474508437579,0.038656314760322684,0.9875311720698254,0.108398,0.956178,0.949813,0.948369
14,8.190142503906799e-05,0.03627899446178627,0.9862011637572735,0.120046,0.959052,0.952444,0.953268
15,6.183221215612905e-05,0.024102539021029438,0.9920199501246882,0.135133,0.954741,0.94655,0.949067
16,4.393398282201788e-05,0.01942359931396935,0.9948462177888612,0.100243,0.963362,0.958254,0.958046
17,2.86474508437579e-05,0.01845102537599882,0.9936824605153782,0.114193,0.961925,0.9555,0.955992
18,1.6349021371744834e-05,0.014927291533277244,0.9958437240232751,0.115415,0.963362,0.957761,0.957001
19,7.341522555726972e-06,0.014294846833111441,0.9953449709060682,0.112221,0.960489,0.9547,0.954703
20,1.8467489107293517e-06,0.014481778388977646,0.9963424771404821,0.105289,0.965517,0.958477,0.959734
