epoch,learning_rate,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.0003,0.48851649877763553,0.8747185590221936,0.186139,0.947557,0.947762,0.943942
2,0.00029815325108927063,0.35213472775158755,0.9289160501769057,0.168724,0.945402,0.928831,0.93584
3,0.00029265847744427303,0.3117724831520687,0.9321325184946928,0.156249,0.947557,0.930462,0.939351
4,0.0002836509786282552,0.29162801343956035,0.941299453200386,0.132695,0.96408,0.967124,0.961346
5,0.0002713525491562421,0.265447267744272,0.9414602766162753,0.180512,0.940374,0.940311,0.930804
6,0.0002560660171779821,0.2538269544604431,0.9400128658732712,0.29884,0.891523,0.900489,0.874934
7,0.000238167787843871,0.22429775883167763,0.9482148600836282,0.149352,0.959052,0.954043,0.949226
8,0.00021809857496093204,0.2012336437592517,0.9478932132518495,0.13554,0.963362,0.960346,0.95934
9,0.00019635254915624216,0.18079384167110393,0.9504663879060792,0.166615,0.948276,0.944553,0.943216
10,0.00017346516975603468,0.15171355548041854,0.9565776777098746,0.132309,0.960489,0.95358,0.953898
11,0.00015000000000000001,0.12518633621567773,0.9609199099388871,0.142925,0.956897,0.957026,0.951648
12,0.0001265348302439654,0.1036592983104823,0.9671920231585719,0.097833,0.965517,0.966235,0.961132
13,0.0001036474508437579,0.07706825859334239,0.9768414281119331,0.122126,0.959052,0.9486,0.952885
14,8.190142503906799e-05,0.0653753594671196,0.9794146027661628,0.135957,0.957615,0.952116,0.949329
15,6.183221215612905e-05,0.055448930050330594,0.9808620135091669,0.102986,0.97342,0.967047,0.9695
16,4.393398282201788e-05,0.04302404257759449,0.9860083628176263,0.092127,0.966236,0.959313,0.960418
17,2.86474508437579e-05,0.034310940611147735,0.989546477967192,0.08538,0.969828,0.965495,0.965498
18,1.6349021371744834e-05,0.027873497485668763,0.9906722418784175,0.080177,0.972701,0.966706,0.968355
19,7.341522555726972e-06,0.026451371229727308,0.9919588292055324,0.098328,0.969109,0.96178,0.964433
20,1.8467489107293517e-06,0.02572013627067951,0.9919588292055324,0.087847,0.967672,0.962539,0.963115
