epoch,learning_rate,train_loss,train_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
1,0.0003,0.7146911016426182,0.8099750623441396,0.449248,0.866379,0.868034,0.849264
2,0.00029815325108927063,0.5553480650916857,0.8721529509559435,0.185421,0.970546,0.968169,0.968048
3,0.00029265847744427303,0.5213527286538261,0.8824605153782211,0.257982,0.943966,0.94012,0.937057
4,0.0002836509786282552,0.49119207417083005,0.885453034081463,0.415332,0.875718,0.862059,0.868478
5,0.0002713525491562421,0.45798511623048027,0.887281795511222,0.359747,0.878592,0.876542,0.882446
6,0.0002560660171779821,0.4341077199006021,0.8879467996674979,0.258987,0.956897,0.959743,0.958408
7,0.000238167787843871,0.4149659692051999,0.8924355777223608,0.212714,0.946121,0.937311,0.941704
8,0.00021809857496093204,0.37416838102308986,0.8975893599334995,0.239755,0.94181,0.932579,0.935098
9,0.00019635254915624216,0.33357163810373247,0.9024106400665004,0.268934,0.936063,0.934674,0.929065
10,0.00017346516975603468,0.28302080651074774,0.9067331670822942,0.258092,0.926724,0.927809,0.922382
11,0.00015000000000000001,0.251540677560337,0.9218620116375728,0.289539,0.906609,0.911705,0.896521
12,0.0001265348302439654,0.20779125301023374,0.9298420615128845,0.361075,0.885057,0.88392,0.877729
13,0.0001036474508437579,0.1705971651144654,0.9416458852867831,0.238443,0.929598,0.922097,0.920548
14,8.190142503906799e-05,0.13815008146705374,0.9554447215295095,0.160329,0.951868,0.943922,0.945136
15,6.183221215612905e-05,0.11009871546467047,0.9572734829592685,0.203984,0.93319,0.930161,0.927911
16,4.393398282201788e-05,0.08201432934933568,0.9732335827098919,0.183161,0.943966,0.938799,0.935584
17,2.86474508437579e-05,0.07349523814644351,0.9732335827098919,0.154703,0.950431,0.943089,0.943378
18,1.6349021371744834e-05,0.06102655755351309,0.9793848711554447,0.160854,0.946839,0.941143,0.939324
19,7.341522555726972e-06,0.055561780175836704,0.9823773898586866,0.157649,0.948994,0.943344,0.94171
20,1.8467489107293517e-06,0.05629556021116618,0.9832086450540316,0.147991,0.951149,0.943319,0.943892
